__run_id,__done,run_number,optimization,loop_type,execution_time,cpu_usage,memory_usage,energy_usage
run_98_repetition_0,DONE,r4,yes,loop3_opt_unrolling,51.631236,99.944,4.186,157.987
run_188_repetition_0,DONE,r7,yes,loop3_opt_unrolling,52.236695,99.95,4.188,156.408
run_333_repetition_0,DONE,r12,yes,loop2_opt_batching,27.1111,99.442,2.708,74.004
run_298_repetition_0,DONE,r10,yes,loop10_opt_cacheblocking,25.318891,111.583,0.3,76.518
run_90_repetition_0,DONE,r4,yes,loop1_opt_batching,21.670689,99.943,2.224,62.791
run_508_repetition_0,DONE,r17,yes,loop10_opt_cacheblocking,24.759603,111.333,0.3,73.368
run_59_repetition_0,DONE,r2,yes,loop10_opt_unrolling,24.401858,111.913,0.3,73.501
run_464_repetition_0,DONE,r16,yes,loop5_opt_unrolling,36.564544,99.869,3.286,109.54
run_241_repetition_0,DONE,r9,yes,loop1_opt_cacheblocking,18.653423,99.944,2.011,53.702
run_73_repetition_0,DONE,r3,yes,loop5_opt_cacheblocking,35.940312,99.918,3.256,106.461
run_579_repetition_0,DONE,r20,yes,loop4_opt_batching,20.025019,114.316,1.184,57.341
run_448_repetition_0,DONE,r15,yes,loop10_opt_cacheblocking,24.62849,111.625,0.3,72.756
run_595_repetition_0,DONE,r20,yes,loop9_opt_cacheblocking,16.595232,116.25,1.819,47.713
run_496_repetition_0,DONE,r17,yes,loop6_opt_cacheblocking,27.191816,100.004,10.077,81.518
run_57_repetition_0,DONE,r2,yes,loop10_opt_batching,25.035934,111.708,0.3,73.396
run_164_repetition_0,DONE,r6,yes,loop5_opt_unrolling,37.006534,99.897,3.24,110.564
run_598_repetition_0,DONE,r20,yes,loop10_opt_cacheblocking,24.7475,111.625,0.3,73.438
run_14_repetition_0,DONE,r1,yes,loop5_opt_unrolling,36.173288,99.991,3.171,110.056
run_150_repetition_0,DONE,r6,yes,loop1_opt_batching,21.87907,99.995,2.333,62.866
run_477_repetition_0,DONE,r16,yes,loop10_opt_batching,24.7054,111.667,0.3,73.262
run_514_repetition_0,DONE,r18,yes,loop2_opt_cacheblocking,27.425584,99.888,2.723,82.377
run_127_repetition_0,DONE,r5,yes,loop3_opt_cacheblocking,52.367859,99.87,4.29,160.144
run_48_repetition_0,DONE,r2,yes,loop7_opt_batching,25.251683,99.942,2.363,75.558
run_27_repetition_0,DONE,r1,yes,loop10_opt_batching,24.199918,112.0,0.3,73.445
run_251_repetition_0,DONE,r9,yes,loop4_opt_unrolling,20.302524,114.211,1.184,60.584
